job_id,titre,secteur,localisation,type_contrat,groupe_contrat,entreprise,type_entreprise,poste,date_publication,description,profil,competences,localisation_norm,text_profile
JOB250001121,COORDINATEUR EBU (GESTIONNAIRE DES COMPTES EBU),"Commerce, Vente, Marketing & Distribution",BRAZZAVILLE,CDD,Emploi Temporaire,EMPLOI SERVICE CONGO sarl,,1.0,2025-05-12 00:00:00,,,,brazzaville,"COORDINATEUR EBU (GESTIONNAIRE DES COMPTES EBU) Commerce, Vente, Marketing & Distribution"
JOB250001138,ADMINISTRATEUR RESEAU INFORMATIQUE,"Commerce, Vente, Marketing & Distribution",BRAZZAVILLE,CDI,Emploi Durable,EMPLOI SERVICE CONGO sarl,,1.0,2025-05-13 00:00:00,,,,brazzaville,"ADMINISTRATEUR RESEAU INFORMATIQUE Commerce, Vente, Marketing & Distribution"
JOB250001139,POINTEUR,"Conseil, Stratégie & Gestion des Ressources Humaines",BRAZZAVILLE,CDD,Emploi Temporaire,EMPLOI SERVICE CONGO sarl,,1.0,2025-05-13 00:00:00,,,,brazzaville,"POINTEUR Conseil, Stratégie & Gestion des Ressources Humaines"
JOB250001140,Coordinateur EBU(GESTIONNAIRE DES COMPTES EBU),"Commerce, Vente, Marketing & Distribution",BRAZZAVILLE,CDD,Emploi Temporaire,EMPLOI SERVICE CONGO sarl,,1.0,2025-05-13 00:00:00,,,,brazzaville,"Coordinateur EBU(GESTIONNAIRE DES COMPTES EBU) Commerce, Vente, Marketing & Distribution"
JOB250001169,SUPPORT Infrastructure Informatique,"Informatique, Data, Télécommunications & Digital",BRAZZAVILLE,CDD,Emploi Temporaire,EMPLOI SERVICE CONGO sarl,,1.0,2025-05-16 00:00:00,,,,brazzaville,"SUPPORT Infrastructure Informatique Informatique, Data, Télécommunications & Digital"
JOB250001178,SUPERVISEUR INSTALLATEUR D'EQUIPEMENT INTERNET,"Informatique, Data, Télécommunications & Digital",BRAZZAVILLE,CDD,Emploi Temporaire,EMPLOI SERVICE CONGO sarl,,1.0,2025-05-19 00:00:00,,,,brazzaville,"SUPERVISEUR INSTALLATEUR D'EQUIPEMENT INTERNET Informatique, Data, Télécommunications & Digital"
JOB250001186,INSTALLATEURD' EQUIPEMENT INTERNET,"Commerce, Vente, Marketing & Distribution",BRAZZAVILLE,CDD,Emploi Temporaire,EMPLOI SERVICE CONGO sarl,,1.0,2025-05-21 00:00:00,,,,brazzaville,"INSTALLATEURD' EQUIPEMENT INTERNET Commerce, Vente, Marketing & Distribution"
JOB250001208,SUPERVISEUR DE VENTE D'INTERNET RESIDENTIEL,"Commerce, Vente, Marketing & Distribution",BRAZZAVILLE,CDD,Emploi Temporaire,EMPLOI SERVICE CONGO sarl,,1.0,2025-05-22 00:00:00,,,,brazzaville,"SUPERVISEUR DE VENTE D'INTERNET RESIDENTIEL Commerce, Vente, Marketing & Distribution"
JOB250001758,Graphiste vidéaste,"Conseil, Stratégie & Gestion des Ressources Humaines",BRAZZAVILLE,CDD,Emploi Temporaire,EMPLOI SERVICE CONGO sarl,,1.0,2025-07-24 00:00:00,,,,brazzaville,"Graphiste vidéaste Conseil, Stratégie & Gestion des Ressources Humaines"
JOB250001759,Support risque et conformité,"Conseil, Stratégie & Gestion des Ressources Humaines",BRAZZAVILLE,CDD,Emploi Temporaire,EMPLOI SERVICE CONGO sarl,,1.0,2025-07-24 00:00:00,,,,brazzaville,"Support risque et conformité Conseil, Stratégie & Gestion des Ressources Humaines"
JOB250001761,Support sepela na dancecampaign,"Conseil, Stratégie & Gestion des Ressources Humaines",BRAZZAVILLE,CDD,Emploi Temporaire,EMPLOI SERVICE CONGO sarl,,1.0,2025-07-24 00:00:00,,,,brazzaville,"Support sepela na dancecampaign Conseil, Stratégie & Gestion des Ressources Humaines"
JOB250001896,MECANICIEN ENGIN LOURD,"Conseil, Stratégie & Gestion des Ressources Humaines",BOUANSA,CDD,Emploi Temporaire,EMPLOI SERVICE CONGO sarl,,1.0,2025-08-08 00:00:00,,,,bouansa,"MECANICIEN ENGIN LOURD Conseil, Stratégie & Gestion des Ressources Humaines"
JOB250001899,TECHNICIEN FRIGORIFIQUE AUTO,"Commerce, Vente, Marketing & Distribution",BOUANSA,CDD,Emploi Temporaire,EMPLOI SERVICE CONGO sarl,,1.0,2025-08-08 00:00:00,,,,bouansa,"TECHNICIEN FRIGORIFIQUE AUTO Commerce, Vente, Marketing & Distribution"
JOB250001902,PNEUMATICIEN,"Industrie, Production & Maintenance",BOUANSA,CDD,Emploi Temporaire,EMPLOI SERVICE CONGO sarl,,1.0,2025-08-08 00:00:00,,,,bouansa,"PNEUMATICIEN Industrie, Production & Maintenance"
JOB250002096,ADMINISTRATEUR DES RECONCILIATIONS DES COMPTES CLIENTS ENTREPRISES,"Commerce, Vente, Marketing & Distribution",BRAZZAVILLE,CDD,Emploi Temporaire,EMPLOI SERVICE CONGO sarl,,1.0,2025-09-02 00:00:00,,,,brazzaville,"ADMINISTRATEUR DES RECONCILIATIONS DES COMPTES CLIENTS ENTREPRISES Commerce, Vente, Marketing & Distribution"
JOB250002102,MECANICIEN,"Commerce, Vente, Marketing & Distribution",BRAZZAVILLE,CDD,Emploi Temporaire,EMPLOI SERVICE CONGO sarl,,1.0,2025-09-02 00:00:00,,,,brazzaville,"MECANICIEN Commerce, Vente, Marketing & Distribution"
JOB250002104,Assistant Ressources Humaines,"Commerce, Vente, Marketing & Distribution",BRAZZAVILLE,CDD,Emploi Temporaire,EMPLOI SERVICE CONGO sarl,,1.0,2025-09-02 00:00:00,,,,brazzaville,"Assistant Ressources Humaines Commerce, Vente, Marketing & Distribution"
JOB250002106,MAINTENANCIER,"Commerce, Vente, Marketing & Distribution",BRAZZAVILLE,CDD,Emploi Temporaire,EMPLOI SERVICE CONGO sarl,,1.0,2025-09-02 00:00:00,,,,brazzaville,"MAINTENANCIER Commerce, Vente, Marketing & Distribution"
JOB250002107,AGENT PROCUREMENT,"Commerce, Vente, Marketing & Distribution",BRAZZAVILLE,CDD,Emploi Temporaire,EMPLOI SERVICE CONGO sarl,,1.0,2025-09-02 00:00:00,,,,brazzaville,"AGENT PROCUREMENT Commerce, Vente, Marketing & Distribution"
JOB250002108,AUDITEUR INTERNE JUNIOR,"Commerce, Vente, Marketing & Distribution",BRAZZAVILLE,CDD,Emploi Temporaire,EMPLOI SERVICE CONGO sarl,,1.0,2025-09-02 00:00:00,,,,brazzaville,"AUDITEUR INTERNE JUNIOR Commerce, Vente, Marketing & Distribution"
JOB250002112,CHARGE D'ACCUEIL,"Commerce, Vente, Marketing & Distribution",BRAZZAVILLE,CDD,Emploi Temporaire,EMPLOI SERVICE CONGO sarl,,1.0,2025-09-03 00:00:00,,,,brazzaville,"CHARGE D'ACCUEIL Commerce, Vente, Marketing & Distribution"
JOB250002114,Agent de call center,"Commerce, Vente, Marketing & Distribution",BRAZZAVILLE,Contrat d'intérim,Emploi Temporaire,EMPLOI SERVICE CONGO sarl,,1.0,2025-09-03 00:00:00,,,,brazzaville,"Agent de call center Commerce, Vente, Marketing & Distribution"
JOB250002115,ASSISTANT COMPTABLE,"Finance, Banque, Assurance, Comptabilité & Fiscalité",BRAZZAVILLE,CDD,Emploi Temporaire,EMPLOI SERVICE CONGO sarl,,1.0,2025-09-03 00:00:00,,,,brazzaville,"ASSISTANT COMPTABLE Finance, Banque, Assurance, Comptabilité & Fiscalité"
JOB250002116,CHARGESIRH,"Conseil, Stratégie & Gestion des Ressources Humaines",BRAZZAVILLE,CDD,Emploi Temporaire,EMPLOI SERVICE CONGO sarl,,1.0,2025-09-03 00:00:00,,,,brazzaville,"CHARGESIRH Conseil, Stratégie & Gestion des Ressources Humaines"
JOB250002117,Assistant juridique,Droit et Justice,BRAZZAVILLE,CDD,Emploi Temporaire,EMPLOI SERVICE CONGO sarl,,1.0,2025-09-03 00:00:00,,,,brazzaville,Assistant juridique Droit et Justice
JOB250002118,Agent commercial,"Commerce, Vente, Marketing & Distribution",BRAZZAVILLE,Contrat d'intérim,Emploi Temporaire,EMPLOI SERVICE CONGO sarl,,1.0,2025-09-03 00:00:00,,,,brazzaville,"Agent commercial Commerce, Vente, Marketing & Distribution"
JOB250002179,Analyse de fraude,"Finance, Banque, Assurance, Comptabilité & Fiscalité",BRAZZAVILLE,CDD,Emploi Temporaire,EMPLOI SERVICE CONGO sarl,,1.0,2025-09-09 00:00:00,,,,brazzaville,"Analyse de fraude Finance, Banque, Assurance, Comptabilité & Fiscalité"
JOB250002182,Senior Spécialiste Communication interne & Culture,"Communication, Médias & Événementiel",BRAZZAVILLE,CDD,Emploi Temporaire,EMPLOI SERVICE CONGO sarl,,1.0,2025-09-09 00:00:00,,,,brazzaville,"Senior Spécialiste Communication interne & Culture Communication, Médias & Événementiel"
JOB250002509,Ingénieur Business Support,"Commerce, Vente, Marketing & Distribution",BRAZZAVILLE,CDD,Emploi Temporaire,EMPLOI SERVICE CONGO sarl,,1.0,2025-10-24 00:00:00,,,,brazzaville,"Ingénieur Business Support Commerce, Vente, Marketing & Distribution"
JOB250001157,Assistant de Direction,"Énergie, Environnement & Eau",BRAZZAVILLE,CDD,Emploi Temporaire,Energie du Congo (ENCO S.A),,1.0,2025-05-14 00:00:00,,,,brazzaville,"Assistant de Direction Énergie, Environnement & Eau"
JOB250001713,COMPTABLE,"Finance, Banque, Assurance, Comptabilité & Fiscalité",BRAZZAVILLE,CDD,Emploi Temporaire,Energie du Congo (ENCO S.A),,1.0,2025-07-21 00:00:00,,,,brazzaville,"COMPTABLE Finance, Banque, Assurance, Comptabilité & Fiscalité"
JOB250002689,COMPTABLE,"Finance, Banque, Assurance, Comptabilité & Fiscalité",BRAZZAVILLE,CDI,Emploi Durable,Energie du Congo (ENCO S.A),,1.0,2025-11-20 00:00:00,,,,brazzaville,"COMPTABLE Finance, Banque, Assurance, Comptabilité & Fiscalité"
JOB250000818,Superintendants Forage OffshoreJack Up 3,"Pétrole, Gaz & Hydrocarbures",POINTE-NOIRE,CDI,Emploi Durable,ENI CONGO S.A.U.,,2.0,2025-01-03 00:00:00,,,,pointe-noire,"Superintendants Forage OffshoreJack Up 3 Pétrole, Gaz & Hydrocarbures"
JOB250000819,Chef de Site Terminal Nearshore,"Pétrole, Gaz & Hydrocarbures",POINTE-NOIRE,CDI,Emploi Durable,ENI CONGO S.A.U.,,1.0,2025-02-11 00:00:00,,,,pointe-noire,"Chef de Site Terminal Nearshore Pétrole, Gaz & Hydrocarbures"
JOB250000821,Chef de Site Kitina,"Pétrole, Gaz & Hydrocarbures",POINTE-NOIRE,CDI,Emploi Durable,ENI CONGO S.A.U.,,1.0,2025-02-11 00:00:00,,,,pointe-noire,"Chef de Site Kitina Pétrole, Gaz & Hydrocarbures"
JOB250000900,Chef de Service Carbon Offset,"Pétrole, Gaz & Hydrocarbures",POINTE-NOIRE,CDI,Emploi Durable,ENI CONGO S.A.U.,,1.0,2025-03-27 00:00:00,,,,pointe-noire,"Chef de Service Carbon Offset Pétrole, Gaz & Hydrocarbures"
JOB250000907,Chef de Division Production et Efficacité Énergétique,"Pétrole, Gaz & Hydrocarbures",POINTE-NOIRE,CDD,Emploi Temporaire,ENI CONGO S.A.U.,,1.0,2025-03-28 00:00:00,,,,pointe-noire,"Chef de Division Production et Efficacité Énergétique Pétrole, Gaz & Hydrocarbures"
JOB250001021,Chef de Division Finances & Contrôle,"Pétrole, Gaz & Hydrocarbures",POINTE-NOIRE,CDD,Emploi Temporaire,ENI CONGO S.A.U.,,1.0,2025-04-30 00:00:00,,,,pointe-noire,"Chef de Division Finances & Contrôle Pétrole, Gaz & Hydrocarbures"
JOB250001023,Chef de Département Contrats Opérations et Exploration,"Pétrole, Gaz & Hydrocarbures",POINTE-NOIRE,CDD,Emploi Temporaire,ENI CONGO S.A.U.,,1.0,2025-05-05 00:00:00,,,,pointe-noire,"Chef de Département Contrats Opérations et Exploration Pétrole, Gaz & Hydrocarbures"
JOB250001141,Chef de Service Gestion HSE en Exécution de Projets,"Assurance Qualité, Contrôle, Testing (QHSE)",POINTE-NOIRE,CDD,Emploi Temporaire,ENI CONGO S.A.U.,,1.0,2025-05-13 00:00:00,,,,pointe-noire,"Chef de Service Gestion HSE en Exécution de Projets Assurance Qualité, Contrôle, Testing (QHSE)"
JOB250001142,Chef de Département Ingénierie Forage & Complétion,"Pétrole, Gaz & Hydrocarbures",POINTE-NOIRE,CDD,Emploi Temporaire,ENI CONGO S.A.U.,,1.0,2025-05-13 00:00:00,,,,pointe-noire,"Chef de Département Ingénierie Forage & Complétion Pétrole, Gaz & Hydrocarbures"
JOB250001143,Chef de Division Complétion & Commissioning Intégré,"Pétrole, Gaz & Hydrocarbures",POINTE-NOIRE,CDD,Emploi Temporaire,ENI CONGO S.A.U.,,1.0,2025-05-13 00:00:00,,,,pointe-noire,"Chef de Division Complétion & Commissioning Intégré Pétrole, Gaz & Hydrocarbures"
JOB250001144,Chef de Division Forage & Complétion,"Énergie, Environnement & Eau",POINTE-NOIRE,CDD,Emploi Temporaire,ENI CONGO S.A.U.,,1.0,2025-05-13 00:00:00,,,,pointe-noire,"Chef de Division Forage & Complétion Énergie, Environnement & Eau"
JOB250001145,Chef de Département Médico-Social,"Pétrole, Gaz & Hydrocarbures",POINTE-NOIRE,CDD,Emploi Temporaire,ENI CONGO S.A.U.,,1.0,2025-05-13 00:00:00,,,,pointe-noire,"Chef de Département Médico-Social Pétrole, Gaz & Hydrocarbures"
JOB250001146,Chef de Département Exploration Mer,"Pétrole, Gaz & Hydrocarbures",POINTE-NOIRE,CDD,Emploi Temporaire,ENI CONGO S.A.U.,,1.0,2025-05-13 00:00:00,,,,pointe-noire,"Chef de Département Exploration Mer Pétrole, Gaz & Hydrocarbures"
JOB250001147,Responsable Installation Offshore,"Pétrole, Gaz & Hydrocarbures",POINTE-NOIRE,CDD,Emploi Temporaire,ENI CONGO S.A.U.,,1.0,2025-05-14 00:00:00,,,,pointe-noire,"Responsable Installation Offshore Pétrole, Gaz & Hydrocarbures"
JOB250001148,Superintendant de Production,"Pétrole, Gaz & Hydrocarbures",POINTE-NOIRE,CDD,Emploi Temporaire,ENI CONGO S.A.U.,,2.0,2025-05-14 00:00:00,,,,pointe-noire,"Superintendant de Production Pétrole, Gaz & Hydrocarbures"
JOB250001149,Chef de Site NGUYA FLNG,"Pétrole, Gaz & Hydrocarbures",POINTE-NOIRE,CDD,Emploi Temporaire,ENI CONGO S.A.U.,,2.0,2025-05-14 00:00:00,,,,pointe-noire,"Chef de Site NGUYA FLNG Pétrole, Gaz & Hydrocarbures"
JOB250001150,Chef de Département Contrats Stratégiques et Projets,"Pétrole, Gaz & Hydrocarbures",POINTE-NOIRE,CDD,Emploi Temporaire,ENI CONGO S.A.U.,,1.0,2025-05-14 00:00:00,,,,pointe-noire,"Chef de Département Contrats Stratégiques et Projets Pétrole, Gaz & Hydrocarbures"
JOB250001152,Chef de Département Process Safety,"Pétrole, Gaz & Hydrocarbures",POINTE-NOIRE,CDD,Emploi Temporaire,ENI CONGO S.A.U.,,1.0,2025-05-14 00:00:00,,,,pointe-noire,"Chef de Département Process Safety Pétrole, Gaz & Hydrocarbures"
JOB250001158,Chef de Département Gestion de Contrats,"Pétrole, Gaz & Hydrocarbures",POINTE-NOIRE,CDD,Emploi Temporaire,ENI CONGO S.A.U.,,1.0,2025-05-14 00:00:00,,,,pointe-noire,"Chef de Département Gestion de Contrats Pétrole, Gaz & Hydrocarbures"
JOB250001159,Superintendant HSE SCARABEO 5,"Assurance Qualité, Contrôle, Testing (QHSE)",POINTE-NOIRE,CDD,Emploi Temporaire,ENI CONGO S.A.U.,,2.0,2025-05-14 00:00:00,,,,pointe-noire,"Superintendant HSE SCARABEO 5 Assurance Qualité, Contrôle, Testing (QHSE)"
JOB250001163,Chef de Département Exécution S&B,"Bâtiment, Travaux Publics & Aménagement du Territoire",POINTE-NOIRE,CDD,Emploi Temporaire,ENI CONGO S.A.U.,,2.0,2025-05-15 00:00:00,,,,pointe-noire,"Chef de Département Exécution S&B Bâtiment, Travaux Publics & Aménagement du Territoire"
JOB250001164,Superintendant Maintenance & Inspection,"Pétrole, Gaz & Hydrocarbures",POINTE-NOIRE,CDD,Emploi Temporaire,ENI CONGO S.A.U.,,4.0,2025-05-15 00:00:00,,,,pointe-noire,"Superintendant Maintenance & Inspection Pétrole, Gaz & Hydrocarbures"
JOB250001171,Coordonnateur Production Shift,"Pétrole, Gaz & Hydrocarbures",POINTE-NOIRE,CDD,Emploi Temporaire,ENI CONGO S.A.U.,,4.0,2025-05-19 00:00:00,,,,pointe-noire,"Coordonnateur Production Shift Pétrole, Gaz & Hydrocarbures"
JOB250001173,Superviseur Salle de Contrôle,"Pétrole, Gaz & Hydrocarbures",POINTE-NOIRE,CDD,Emploi Temporaire,ENI CONGO S.A.U.,,4.0,2025-05-19 00:00:00,,,,pointe-noire,"Superviseur Salle de Contrôle Pétrole, Gaz & Hydrocarbures"
JOB250001175,Spécialiste Process,"Pétrole, Gaz & Hydrocarbures",POINTE-NOIRE,CDD,Emploi Temporaire,ENI CONGO S.A.U.,,1.0,2025-05-19 00:00:00,,,,pointe-noire,"Spécialiste Process Pétrole, Gaz & Hydrocarbures"
JOB250001177,Superviseur Laboratoire,"Pétrole, Gaz & Hydrocarbures",POINTE-NOIRE,CDD,Emploi Temporaire,ENI CONGO S.A.U.,,2.0,2025-05-19 00:00:00,,,,pointe-noire,"Superviseur Laboratoire Pétrole, Gaz & Hydrocarbures"
JOB250001223,Superintendant HSE,"Assurance Qualité, Contrôle, Testing (QHSE)",POINTE-NOIRE,CDD,Emploi Temporaire,ENI CONGO S.A.U.,,1.0,2025-05-23 00:00:00,,,,pointe-noire,"Superintendant HSE Assurance Qualité, Contrôle, Testing (QHSE)"
JOB250001224,Superintendant HSE,"Assurance Qualité, Contrôle, Testing (QHSE)",POINTE-NOIRE,CDD,Emploi Temporaire,ENI CONGO S.A.U.,,1.0,2025-05-23 00:00:00,,,,pointe-noire,"Superintendant HSE Assurance Qualité, Contrôle, Testing (QHSE)"
JOB250001229,Ingénieur Pétrolier Scarabeo 5,"Pétrole, Gaz & Hydrocarbures",POINTE-NOIRE,CDD,Emploi Temporaire,ENI CONGO S.A.U.,,1.0,2025-05-23 00:00:00,,,,pointe-noire,"Ingénieur Pétrolier Scarabeo 5 Pétrole, Gaz & Hydrocarbures"
JOB250001230,Superintendant Maritime,"Pétrole, Gaz & Hydrocarbures",POINTE-NOIRE,CDD,Emploi Temporaire,ENI CONGO S.A.U.,,2.0,2025-05-23 00:00:00,,,,pointe-noire,"Superintendant Maritime Pétrole, Gaz & Hydrocarbures"
JOB250001231,Superviseur Maritime,"Pétrole, Gaz & Hydrocarbures",POINTE-NOIRE,CDD,Emploi Temporaire,ENI CONGO S.A.U.,,1.0,2025-05-23 00:00:00,,,,pointe-noire,"Superviseur Maritime Pétrole, Gaz & Hydrocarbures"
JOB250001283,INGENIEUR MECANIQUE,"Pétrole, Gaz & Hydrocarbures",POINTE-NOIRE,CDD,Emploi Temporaire,ENI CONGO S.A.U.,,1.0,2025-05-31 00:00:00,,,,pointe-noire,"INGENIEUR MECANIQUE Pétrole, Gaz & Hydrocarbures"
JOB250001284,Ingénieur Electrique,"Pétrole, Gaz & Hydrocarbures",POINTE-NOIRE,CDD,Emploi Temporaire,ENI CONGO S.A.U.,,1.0,2025-05-31 00:00:00,,,,pointe-noire,"Ingénieur Electrique Pétrole, Gaz & Hydrocarbures"
JOB250001285,Responsable HSE,"Assurance Qualité, Contrôle, Testing (QHSE)",POINTE-NOIRE,CDD,Emploi Temporaire,ENI CONGO S.A.U.,,1.0,2025-05-31 00:00:00,,,,pointe-noire,"Responsable HSE Assurance Qualité, Contrôle, Testing (QHSE)"
JOB250001286,Chef de Service Construction S&B,"Pétrole, Gaz & Hydrocarbures",POINTE-NOIRE,CDD,Emploi Temporaire,ENI CONGO S.A.U.,,1.0,2025-05-31 00:00:00,,,,pointe-noire,"Chef de Service Construction S&B Pétrole, Gaz & Hydrocarbures"
JOB250001300,Chef de Division Offshore FLNG,"Pétrole, Gaz & Hydrocarbures",POINTE-NOIRE,CDD,Emploi Temporaire,ENI CONGO S.A.U.,,1.0,2025-06-03 00:00:00,,,,pointe-noire,"Chef de Division Offshore FLNG Pétrole, Gaz & Hydrocarbures"
JOB250001301,Chef de Département Ingénierie S&B,"Pétrole, Gaz & Hydrocarbures",POINTE-NOIRE,CDD,Emploi Temporaire,ENI CONGO S.A.U.,,1.0,2025-06-03 00:00:00,,,,pointe-noire,"Chef de Département Ingénierie S&B Pétrole, Gaz & Hydrocarbures"
JOB250001302,Ingénieur Process LEAD EIT,"Pétrole, Gaz & Hydrocarbures",POINTE-NOIRE,CDD,Emploi Temporaire,ENI CONGO S.A.U.,,2.0,2025-06-03 00:00:00,,,,pointe-noire,"Ingénieur Process LEAD EIT Pétrole, Gaz & Hydrocarbures"
JOB250001303,Ingénieur Process Lead,"Pétrole, Gaz & Hydrocarbures",POINTE-NOIRE,CDD,Emploi Temporaire,ENI CONGO S.A.U.,,2.0,2025-06-03 00:00:00,,,,pointe-noire,"Ingénieur Process Lead Pétrole, Gaz & Hydrocarbures"
JOB250001307,Chef de Département Interface & Ingénierie Offshore FLNG,"Pétrole, Gaz & Hydrocarbures",POINTE-NOIRE,CDD,Emploi Temporaire,ENI CONGO S.A.U.,,1.0,2025-06-03 00:00:00,,,,pointe-noire,"Chef de Département Interface & Ingénierie Offshore FLNG Pétrole, Gaz & Hydrocarbures"
JOB250001308,Ingénieur Securité Technique,"Pétrole, Gaz & Hydrocarbures",POINTE-NOIRE,CDD,Emploi Temporaire,ENI CONGO S.A.U.,,1.0,2025-06-03 00:00:00,,,,pointe-noire,"Ingénieur Securité Technique Pétrole, Gaz & Hydrocarbures"
JOB250001309,Chef de Département Développement Durable,"Pétrole, Gaz & Hydrocarbures",POINTE-NOIRE,CDD,Emploi Temporaire,ENI CONGO S.A.U.,,1.0,2025-06-03 00:00:00,,,,pointe-noire,"Chef de Département Développement Durable Pétrole, Gaz & Hydrocarbures"
JOB250001310,"Chef de Département Ingenierie WHP5, WHP4 RISER PLT & WHP6","Pétrole, Gaz & Hydrocarbures",POINTE-NOIRE,CDD,Emploi Temporaire,ENI CONGO S.A.U.,,1.0,2025-06-03 00:00:00,,,,pointe-noire,"Chef de Département Ingenierie WHP5, WHP4 RISER PLT & WHP6 Pétrole, Gaz & Hydrocarbures"
JOB250001311,"Chef de Subdivision WHP5, WHP6 & WHP4 RISER PLT EPC","Pétrole, Gaz & Hydrocarbures",POINTE-NOIRE,CDD,Emploi Temporaire,ENI CONGO S.A.U.,,1.0,2025-06-03 00:00:00,,,,pointe-noire,"Chef de Subdivision WHP5, WHP6 & WHP4 RISER PLT EPC Pétrole, Gaz & Hydrocarbures"
JOB250001312,Chef de Département FLNG Offshore Site,"Pétrole, Gaz & Hydrocarbures",POINTE-NOIRE,CDD,Emploi Temporaire,ENI CONGO S.A.U.,,2.0,2025-06-03 00:00:00,,,,pointe-noire,"Chef de Département FLNG Offshore Site Pétrole, Gaz & Hydrocarbures"
JOB250001313,Chef de Division Separation & Boosting EPC,"Pétrole, Gaz & Hydrocarbures",POINTE-NOIRE,CDD,Emploi Temporaire,ENI CONGO S.A.U.,,1.0,2025-06-04 00:00:00,,,,pointe-noire,"Chef de Division Separation & Boosting EPC Pétrole, Gaz & Hydrocarbures"
JOB250001314,Chef de Service Commissioning S&B,"Pétrole, Gaz & Hydrocarbures",POINTE-NOIRE,CDD,Emploi Temporaire,ENI CONGO S.A.U.,,1.0,2025-06-04 00:00:00,,,,pointe-noire,"Chef de Service Commissioning S&B Pétrole, Gaz & Hydrocarbures"
JOB250001315,Chef de Service Commissioning & Complétion,"Pétrole, Gaz & Hydrocarbures",POINTE-NOIRE,CDD,Emploi Temporaire,ENI CONGO S.A.U.,,1.0,2025-06-04 00:00:00,,,,pointe-noire,"Chef de Service Commissioning & Complétion Pétrole, Gaz & Hydrocarbures"
JOB250001321,"Chef de Département Construction & Commissioning WHP5, WHP4 RISER PLT & WHP6","Pétrole, Gaz & Hydrocarbures",POINTE-NOIRE,CDD,Emploi Temporaire,ENI CONGO S.A.U.,,1.0,2025-06-04 00:00:00,,,,pointe-noire,"Chef de Département Construction & Commissioning WHP5, WHP4 RISER PLT & WHP6 Pétrole, Gaz & Hydrocarbures"
JOB250002084,Responsable d'Agence,"Conseil, Stratégie & Gestion des Ressources Humaines",POINTE-NOIRE,CDI,Emploi Durable,EP2C ENERGY CONGO,,1.0,2025-09-01 00:00:00,,,,pointe-noire,"Responsable d'Agence Conseil, Stratégie & Gestion des Ressources Humaines"
JOB250002091,Assistant Projet Immobilier,Immobilier,BRAZZAVILLE,CDI,Emploi Durable,EQuatoria ,,1.0,2025-09-01 00:00:00,,,,brazzaville,Assistant Projet Immobilier Immobilier
